//type,code,name,hint,attr,,usetype,quick,price
72167,reinforce_2001,"拳源石 2年 3次 C",装備アイテム強化,8,0,5,0,2000
72168,reinforce_2001,"拳源石 2年 3次 C+",装備アイテム強化,8,0,5,0,2000
72169,reinforce_2001,"拳源石 2年 3次 B-",装備アイテム強化,8,0,5,0,2000
72170,reinforce_2001,"拳源石 2年 3次 B",装備アイテム強化,8,0,5,0,2000
72171,reinforce_2001,"拳源石 2年 3次 B+",装備アイテム強化,8,0,5,0,2000
72172,reinforce_2001,"拳源石 2年 3次 A-",装備アイテム強化,8,0,5,0,2000
72173,reinforce_2001,"拳源石 2年 3次 A",装備アイテム強化,8,0,5,0,2000
72174,reinforce_2001,"拳源石 2年 3次 A+",装備アイテム強化,8,0,5,0,2000
72175,reinforce_2001,"拳源石 2年 3次 S",装備アイテム強化,8,0,5,0,2000
72176,reinforce_2001,"拳源石 2年 3次 SS",装備アイテム強化,8,0,5,0,2000
72177,reinforce_2001,"拳源石 2年 4次 C-",装備アイテム強化,8,0,5,0,2000
72178,reinforce_2001,"拳源石 2年 4次 C",装備アイテム強化,8,0,5,0,2000
72179,reinforce_2001,"拳源石 2年 4次 C+",装備アイテム強化,8,0,5,0,2000
72180,reinforce_2001,"拳源石 2年 4次 B-",装備アイテム強化,8,0,5,0,2000
72181,reinforce_2001,"拳源石 2年 4次 B",装備アイテム強化,8,0,5,0,2000
72182,reinforce_2001,"拳源石 2年 4次 B+",装備アイテム強化,8,0,5,0,2000
72183,reinforce_2001,"拳源石 2年 4次 A-",装備アイテム強化,8,0,5,0,2000
72184,reinforce_2001,"拳源石 2年 4次 A",装備アイテム強化,8,0,5,0,2000
72185,reinforce_2001,"拳源石 2年 4次 A+",装備アイテム強化,8,0,5,0,2000
72186,reinforce_2001,"拳源石 2年 4次 S",装備アイテム強化,8,0,5,0,2000
72187,reinforce_2001,"拳源石 2年 4次 SS",装備アイテム強化,8,0,5,0,2000
72188,reinforce_2001,"拳源石 3年 1次 C-",装備アイテム強化,9,0,5,0,8000
72189,reinforce_2001,"拳源石 3年 1次 C",装備アイテム強化,9,0,5,0,8000
72190,reinforce_2001,"拳源石 3年 1次 C+",装備アイテム強化,9,0,5,0,8000
72191,reinforce_2001,"拳源石 3年 1次 B-",装備アイテム強化,9,0,5,0,8000
72192,reinforce_2001,"拳源石 3年 1次 B",装備アイテム強化,9,0,5,0,8000
72193,reinforce_2001,"拳源石 3年 1次 B+",装備アイテム強化,9,0,5,0,8000
72194,reinforce_2001,"拳源石 3年 1次 A-",装備アイテム強化,9,0,5,0,8000
72195,reinforce_2001,"拳源石 3年 1次 A",装備アイテム強化,9,0,5,0,8000
72196,reinforce_2001,"拳源石 3年 1次 A+",装備アイテム強化,9,0,5,0,8000
72197,reinforce_2001,"拳源石 3年 1次 S",装備アイテム強化,9,0,5,0,8000
72198,reinforce_2001,"拳源石 3年 1次 SS",装備アイテム強化,9,0,5,0,8000
72199,reinforce_2001,"拳源石 3年 2次 C-",装備アイテム強化,9,0,5,0,8000
72200,reinforce_2001,"拳源石 3年 2次 C",装備アイテム強化,9,0,5,0,8000
72201,reinforce_2001,"拳源石 3年 2次 C+",装備アイテム強化,9,0,5,0,8000
72202,reinforce_2001,"拳源石 3年 2次 B-",装備アイテム強化,9,0,5,0,8000
72203,reinforce_2001,"拳源石 3年 2次 B",装備アイテム強化,9,0,5,0,8000
72204,reinforce_2001,"拳源石 3年 2次 B+",装備アイテム強化,9,0,5,0,8000
72205,reinforce_2001,"拳源石 3年 2次 A-",装備アイテム強化,9,0,5,0,8000
72206,reinforce_2001,"拳源石 3年 2次 A",装備アイテム強化,9,0,5,0,8000
72207,reinforce_2001,"拳源石 3年 2次 A+",装備アイテム強化,9,0,5,0,8000
72208,reinforce_2001,"拳源石 3年 2次 S",装備アイテム強化,9,0,5,0,8000
72209,reinforce_2001,"拳源石 3年 2次 SS",装備アイテム強化,9,0,5,0,8000
72210,reinforce_2001,"拳源石 3年 3次 C-",装備アイテム強化,9,0,5,0,8000
72211,reinforce_2001,"拳源石 3年 3次 C",装備アイテム強化,9,0,5,0,8000
72212,reinforce_2001,"拳源石 3年 3次 C+",装備アイテム強化,9,0,5,0,8000
72213,reinforce_2001,"拳源石 3年 3次 B-",装備アイテム強化,9,0,5,0,8000
72214,reinforce_2001,"拳源石 3年 3次 B",装備アイテム強化,9,0,5,0,8000
72215,reinforce_2001,"拳源石 3年 3次 B+",装備アイテム強化,9,0,5,0,8000
72216,reinforce_2001,"拳源石 3年 3次 A-",装備アイテム強化,9,0,5,0,8000
72217,reinforce_2001,"拳源石 3年 3次 A",装備アイテム強化,9,0,5,0,8000
72218,reinforce_2001,"拳源石 3年 3次 A+",装備アイテム強化,9,0,5,0,8000
72219,reinforce_2001,"拳源石 3年 3次 S",装備アイテム強化,9,0,5,0,8000
72220,reinforce_2001,"拳源石 3年 3次 SS",装備アイテム強化,9,0,5,0,8000
72221,reinforce_2001,"拳源石 3年 4次 C-",装備アイテム強化,9,0,5,0,8000
72222,reinforce_2001,"拳源石 3年 4次 C",装備アイテム強化,9,0,5,0,8000
72223,reinforce_2001,"拳源石 3年 4次 C+",装備アイテム強化,9,0,5,0,8000
72224,reinforce_2001,"拳源石 3年 4次 B-",装備アイテム強化,9,0,5,0,8000
72225,reinforce_2001,"拳源石 3年 4次 B",装備アイテム強化,9,0,5,0,8000
72226,reinforce_2001,"拳源石 3年 4次 B+",装備アイテム強化,9,0,5,0,8000
72227,reinforce_2001,"拳源石 3年 4次 A-",装備アイテム強化,9,0,5,0,8000
72228,reinforce_2001,"拳源石 3年 4次 A",装備アイテム強化,9,0,5,0,8000
72229,reinforce_2001,"拳源石 3年 4次 A+",装備アイテム強化,9,0,5,0,8000
72230,reinforce_2001,"拳源石 3年 4次 S",装備アイテム強化,9,0,5,0,8000
72231,reinforce_2001,"拳源石 3年 4次 SS",装備アイテム強化,9,0,5,0,8000
72232,reinforce_2001,"拳源石 4年 1次 C-",装備アイテム強化,10,0,5,0,32000
72233,reinforce_2001,"拳源石 4年 1次 C",装備アイテム強化,10,0,5,0,32000
72234,reinforce_2001,"拳源石 4年 1次 C+",装備アイテム強化,10,0,5,0,32000
72235,reinforce_2001,"拳源石 4年 1次 B-",装備アイテム強化,10,0,5,0,32000
72236,reinforce_2001,"拳源石 4年 1次 B",装備アイテム強化,10,0,5,0,32000
72237,reinforce_2001,"拳源石 4年 1次 B+",装備アイテム強化,10,0,5,0,32000
72238,reinforce_2001,"拳源石 4年 1次 A-",装備アイテム強化,10,0,5,0,32000
72239,reinforce_2001,"拳源石 4年 1次 A",装備アイテム強化,10,0,5,0,32000
72240,reinforce_2001,"拳源石 4年 1次 A+",装備アイテム強化,10,0,5,0,32000
72241,reinforce_2001,"拳源石 4年 1次 S",装備アイテム強化,10,0,5,0,32000
72242,reinforce_2001,"拳源石 4年 1次 SS",装備アイテム強化,10,0,5,0,32000
72243,reinforce_2001,"拳源石 4年 2次 C-",装備アイテム強化,10,0,5,0,32000
72244,reinforce_2001,"拳源石 4年 2次 C",装備アイテム強化,10,0,5,0,32000
72245,reinforce_2001,"拳源石 4年 2次 C+",装備アイテム強化,10,0,5,0,32000
72246,reinforce_2001,"拳源石 4年 2次 B-",装備アイテム強化,10,0,5,0,32000
72247,reinforce_2001,"拳源石 4年 2次 B",装備アイテム強化,10,0,5,0,32000
72248,reinforce_2001,"拳源石 4年 2次 B+",装備アイテム強化,10,0,5,0,32000
72249,reinforce_2001,"拳源石 4年 2次 A-",装備アイテム強化,10,0,5,0,32000
72250,reinforce_2001,"拳源石 4年 2次 A",装備アイテム強化,10,0,5,0,32000
72251,reinforce_2001,"拳源石 4年 2次 A+",装備アイテム強化,10,0,5,0,32000
72252,reinforce_2001,"拳源石 4年 2次 S",装備アイテム強化,10,0,5,0,32000
72253,reinforce_2001,"拳源石 4年 2次 SS",装備アイテム強化,10,0,5,0,32000
72254,reinforce_2001,"拳源石 4年 3次 C-",装備アイテム強化,10,0,5,0,32000
72255,reinforce_2001,"拳源石 4年 3次 C",装備アイテム強化,10,0,5,0,32000
72256,reinforce_2001,"拳源石 4年 3次 C+",装備アイテム強化,10,0,5,0,32000
72257,reinforce_2001,"拳源石 4年 3次 B-",装備アイテム強化,10,0,5,0,32000
72258,reinforce_2001,"拳源石 4年 3次 B",装備アイテム強化,10,0,5,0,32000
72259,reinforce_2001,"拳源石 4年 3次 B+",装備アイテム強化,10,0,5,0,32000
72260,reinforce_2001,"拳源石 4年 3次 A-",装備アイテム強化,10,0,5,0,32000
72261,reinforce_2001,"拳源石 4年 3次 A",装備アイテム強化,10,0,5,0,32000
72262,reinforce_2001,"拳源石 4年 3次 A+",装備アイテム強化,10,0,5,0,32000
72263,reinforce_2001,"拳源石 4年 3次 S",装備アイテム強化,10,0,5,0,32000
72264,reinforce_2001,"拳源石 4年 3次 SS",装備アイテム強化,10,0,5,0,32000
72265,reinforce_2001,"拳源石 4年 4次 C-",装備アイテム強化,10,0,5,0,32000
72266,reinforce_2001,"拳源石 4年 4次 C",装備アイテム強化,10,0,5,0,32000
72267,reinforce_2001,"拳源石 4年 4次 C+",装備アイテム強化,10,0,5,0,32000
72268,reinforce_2001,"拳源石 4年 4次 B-",装備アイテム強化,10,0,5,0,32000
72269,reinforce_2001,"拳源石 4年 4次 B",装備アイテム強化,10,0,5,0,32000
72270,reinforce_2001,"拳源石 4年 4次 B+",装備アイテム強化,10,0,5,0,32000
72271,reinforce_2001,"拳源石 4年 4次 A-",装備アイテム強化,10,0,5,0,32000
72272,reinforce_2001,"拳源石 4年 4次 A",装備アイテム強化,10,0,5,0,32000
72273,reinforce_2001,"拳源石 4年 4次 A+",装備アイテム強化,10,0,5,0,32000
72274,reinforce_2001,"拳源石 4年 4次 S",装備アイテム強化,10,0,5,0,32000
72275,reinforce_2001,"拳源石 4年 4次 SS",装備アイテム強化,10,0,5,0,32000
72276,reinforce_2001,"拳源石 4年 5次 C-",装備アイテム強化,10,0,5,0,32000
72277,reinforce_2001,"拳源石 4年 5次 C",装備アイテム強化,10,0,5,0,32000
72278,reinforce_2001,"拳源石 4年 5次 C+",装備アイテム強化,10,0,5,0,32000
72279,reinforce_2001,"拳源石 4年 5次 B-",装備アイテム強化,10,0,5,0,32000
72280,reinforce_2001,"拳源石 4年 5次 B",装備アイテム強化,10,0,5,0,32000
72281,reinforce_2001,"拳源石 4年 5次 B+",装備アイテム強化,10,0,5,0,32000
72282,reinforce_2001,"拳源石 4年 5次 A-",装備アイテム強化,10,0,5,0,32000
72283,reinforce_2001,"拳源石 4年 5次 A",装備アイテム強化,10,0,5,0,32000
72284,reinforce_2001,"拳源石 4年 5次 A+",装備アイテム強化,10,0,5,0,32000
72285,reinforce_2001,"拳源石 4年 5次 S",装備アイテム強化,10,0,5,0,32000
72286,reinforce_2001,"拳源石 4年 5次 SS",装備アイテム強化,10,0,5,0,32000
72287,reinforce_2001,"拳源石 5年 1次 C-",装備アイテム強化,11,0,5,0,128000
72288,reinforce_2001,"拳源石 5年 1次 C",装備アイテム強化,11,0,5,0,128000
72289,reinforce_2001,"拳源石 5年 1次 C+",装備アイテム強化,11,0,5,0,128000
72290,reinforce_2001,"拳源石 5年 1次 B-",装備アイテム強化,11,0,5,0,128000
72291,reinforce_2001,"拳源石 5年 1次 B",装備アイテム強化,11,0,5,0,128000
72292,reinforce_2001,"拳源石 5年 1次 B+",装備アイテム強化,11,0,5,0,128000
72293,reinforce_2001,"拳源石 5年 1次 A-",装備アイテム強化,11,0,5,0,128000
72294,reinforce_2001,"拳源石 5年 1次 A",装備アイテム強化,11,0,5,0,128000
72295,reinforce_2001,"拳源石 5年 1次 A+",装備アイテム強化,11,0,5,0,128000
72296,reinforce_2001,"拳源石 5年 1次 S",装備アイテム強化,11,0,5,0,128000
72297,reinforce_2001,"拳源石 5年 1次 SS",装備アイテム強化,11,0,5,0,128000
72298,reinforce_2001,"拳源石 5年 2次 C-",装備アイテム強化,11,0,5,0,128000
72299,reinforce_2001,"拳源石 5年 2次 C",装備アイテム強化,11,0,5,0,128000
72300,reinforce_2001,"拳源石 5年 2次 C+",装備アイテム強化,11,0,5,0,128000
72301,reinforce_2001,"拳源石 5年 2次 B-",装備アイテム強化,11,0,5,0,128000
72302,reinforce_2001,"拳源石 5年 2次 B",装備アイテム強化,11,0,5,0,128000
72303,reinforce_2001,"拳源石 5年 2次 B+",装備アイテム強化,11,0,5,0,128000
72304,reinforce_2001,"拳源石 5年 2次 A-",装備アイテム強化,11,0,5,0,128000
72305,reinforce_2001,"拳源石 5年 2次 A",装備アイテム強化,11,0,5,0,128000
72306,reinforce_2001,"拳源石 5年 2次 A+",装備アイテム強化,11,0,5,0,128000
72307,reinforce_2001,"拳源石 5年 2次 S",装備アイテム強化,11,0,5,0,128000
72308,reinforce_2001,"拳源石 5年 2次 SS",装備アイテム強化,11,0,5,0,128000
72309,reinforce_2001,"拳源石 5年 3次 C-",装備アイテム強化,11,0,5,0,128000
72310,reinforce_2001,"拳源石 5年 3次 C",装備アイテム強化,11,0,5,0,128000
72311,reinforce_2001,"拳源石 5年 3次 C+",装備アイテム強化,11,0,5,0,128000
72312,reinforce_2001,"拳源石 5年 3次 B-",装備アイテム強化,11,0,5,0,128000
72313,reinforce_2001,"拳源石 5年 3次 B",装備アイテム強化,11,0,5,0,128000
72314,reinforce_2001,"拳源石 5年 3次 B+",装備アイテム強化,11,0,5,0,128000
72315,reinforce_2001,"拳源石 5年 3次 A-",装備アイテム強化,11,0,5,0,128000
72316,reinforce_2001,"拳源石 5年 3次 A",装備アイテム強化,11,0,5,0,128000
72317,reinforce_2001,"拳源石 5年 3次 A+",装備アイテム強化,11,0,5,0,128000
72318,reinforce_2001,"拳源石 5年 3次 S",装備アイテム強化,11,0,5,0,128000
72319,reinforce_2001,"拳源石 5年 3次 SS",装備アイテム強化,11,0,5,0,128000
72320,reinforce_2001,"拳源石 5年 4次 C-",装備アイテム強化,11,0,5,0,128000
72321,reinforce_2001,"拳源石 5年 4次 C",装備アイテム強化,11,0,5,0,128000
72322,reinforce_2001,"拳源石 5年 4次 C+",装備アイテム強化,11,0,5,0,128000
72323,reinforce_2001,"拳源石 5年 4次 B-",装備アイテム強化,11,0,5,0,128000
72324,reinforce_2001,"拳源石 5年 4次 B",装備アイテム強化,11,0,5,0,128000
72325,reinforce_2001,"拳源石 5年 4次 B+",装備アイテム強化,11,0,5,0,128000
72326,reinforce_2001,"拳源石 5年 4次 A-",装備アイテム強化,11,0,5,0,128000
72327,reinforce_2001,"拳源石 5年 4次 A",装備アイテム強化,11,0,5,0,128000
72328,reinforce_2001,"拳源石 5年 4次 A+",装備アイテム強化,11,0,5,0,128000
72329,reinforce_2001,"拳源石 5年 4次 S",装備アイテム強化,11,0,5,0,128000
72330,reinforce_2001,"拳源石 5年 4次 SS",装備アイテム強化,11,0,5,0,128000
72331,reinforce_2001,"拳源石 5年 5次 C-",装備アイテム強化,11,0,5,0,128000
72332,reinforce_2001,"拳源石 5年 5次 C",装備アイテム強化,11,0,5,0,128000
72333,reinforce_2001,"拳源石 5年 5次 C+",装備アイテム強化,11,0,5,0,128000
72334,reinforce_2001,"拳源石 5年 5次 B-",装備アイテム強化,11,0,5,0,128000
72335,reinforce_2001,"拳源石 5年 5次 B",装備アイテム強化,11,0,5,0,128000
72336,reinforce_2001,"拳源石 5年 5次 B+",装備アイテム強化,11,0,5,0,128000
72337,reinforce_2001,"拳源石 5年 5次 A-",装備アイテム強化,11,0,5,0,128000
72338,reinforce_2001,"拳源石 5年 5次 A",装備アイテム強化,11,0,5,0,128000
72339,reinforce_2001,"拳源石 5年 5次 A+",装備アイテム強化,11,0,5,0,128000
72340,reinforce_2001,"拳源石 5年 5次 S",装備アイテム強化,11,0,5,0,128000
72341,reinforce_2001,"拳源石 5年 5次 SS",装備アイテム強化,11,0,5,0,128000
72342,reinforce_2001,"拳源石 5年 6次 C-",装備アイテム強化,11,0,5,0,128000
72343,reinforce_2001,"拳源石 5年 6次 C",装備アイテム強化,11,0,5,0,128000
72344,reinforce_2001,"拳源石 5年 6次 C+",装備アイテム強化,11,0,5,0,128000
72345,reinforce_2001,"拳源石 5年 6次 B-",装備アイテム強化,11,0,5,0,128000
72346,reinforce_2001,"拳源石 5年 6次 B",装備アイテム強化,11,0,5,0,128000
72347,reinforce_2001,"拳源石 5年 6次 B+",装備アイテム強化,11,0,5,0,128000
72348,reinforce_2001,"拳源石 5年 6次 A-",装備アイテム強化,11,0,5,0,128000
72349,reinforce_2001,"拳源石 5年 6次 A",装備アイテム強化,11,0,5,0,128000
72350,reinforce_2001,"拳源石 5年 6次 A+",装備アイテム強化,11,0,5,0,128000
72351,reinforce_2001,"拳源石 5年 6次 S",装備アイテム強化,11,0,5,0,128000
72352,reinforce_2001,"拳源石 5年 6次 SS",装備アイテム強化,11,0,5,0,128000
72353,reinforce_2001,"拳源石 5年 7次 C-",装備アイテム強化,11,0,5,0,128000
72354,reinforce_2001,"拳源石 5年 7次 C",装備アイテム強化,11,0,5,0,128000
72355,reinforce_2001,"拳源石 5年 7次 C+",装備アイテム強化,11,0,5,0,128000
72356,reinforce_2001,"拳源石 5年 7次 B-",装備アイテム強化,11,0,5,0,128000
72357,reinforce_2001,"拳源石 5年 7次 B",装備アイテム強化,11,0,5,0,128000
72358,reinforce_2001,"拳源石 5年 7次 B+",装備アイテム強化,11,0,5,0,128000
72359,reinforce_2001,"拳源石 5年 7次 A-",装備アイテム強化,11,0,5,0,128000
72360,reinforce_2001,"拳源石 5年 7次 A",装備アイテム強化,11,0,5,0,128000
72361,reinforce_2001,"拳源石 5年 7次 A+",装備アイテム強化,11,0,5,0,128000
72362,reinforce_2001,"拳源石 5年 7次 S",装備アイテム強化,11,0,5,0,128000
72363,reinforce_2001,"拳源石 5年 7次 SS",装備アイテム強化,11,0,5,0,128000
72364,reinforce_2001,"拳源石 5年 8次 C-",装備アイテム強化,11,0,5,0,128000
72365,reinforce_2001,"拳源石 5年 8次 C",装備アイテム強化,11,0,5,0,128000
72366,reinforce_2001,"拳源石 5年 8次 C+",装備アイテム強化,11,0,5,0,128000
72367,reinforce_2001,"拳源石 5年 8次 B-",装備アイテム強化,11,0,5,0,128000
72368,reinforce_2001,"拳源石 5年 8次 B",装備アイテム強化,11,0,5,0,128000
72369,reinforce_2001,"拳源石 5年 8次 B+",装備アイテム強化,11,0,5,0,128000
72370,reinforce_2001,"拳源石 5年 8次 A-",装備アイテム強化,11,0,5,0,128000
72371,reinforce_2001,"拳源石 5年 8次 A",装備アイテム強化,11,0,5,0,128000
72372,reinforce_2001,"拳源石 5年 8次 A+",装備アイテム強化,11,0,5,0,128000
72373,reinforce_2001,"拳源石 5年 8次 S",装備アイテム強化,11,0,5,0,128000
72374,reinforce_2001,"拳源石 5年 8次 SS",装備アイテム強化,11,0,5,0,128000
72375,reinforce_2001,"拳源石 6年 1次 C-",装備アイテム強化,11,0,5,0,512000
72376,reinforce_2001,"拳源石 6年 1次 C",装備アイテム強化,11,0,5,0,512000
72377,reinforce_2001,"拳源石 6年 1次 C+",装備アイテム強化,11,0,5,0,512000
72378,reinforce_2001,"拳源石 6年 1次 B-",装備アイテム強化,11,0,5,0,512000
72379,reinforce_2001,"拳源石 6年 1次 B",装備アイテム強化,11,0,5,0,512000
72380,reinforce_2001,"拳源石 6年 1次 B+",装備アイテム強化,11,0,5,0,512000
72381,reinforce_2001,"拳源石 6年 1次 A-",装備アイテム強化,11,0,5,0,512000
72382,reinforce_2001,"拳源石 6年 1次 A",装備アイテム強化,11,0,5,0,512000
72383,reinforce_2001,"拳源石 6年 1次 A+",装備アイテム強化,11,0,5,0,512000
72384,reinforce_2001,"拳源石 6年 1次 S",装備アイテム強化,11,0,5,0,512000
72385,reinforce_2001,"拳源石 6年 1次 SS",装備アイテム強化,11,0,5,0,512000
72386,reinforce_2001,"拳源石 6年 2次 C-",装備アイテム強化,11,0,5,0,512000
72387,reinforce_2001,"拳源石 6年 2次 C",装備アイテム強化,11,0,5,0,512000
